duplicate_group_id,source_entry,Material,Text,Tensile_value,Yield_value,Elongation_value,cluster_number,cluster_label,DOIs,Files,problem,status,Table_topic,title,abstract,Tensile_name,Tensile_unit,Yield_name,Yield_unit,Elongation_name,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Other_ele,Text_addition,actions,cluster_number_0_to_11
697,698,AISI 8620 Steel,"Direct Quenched From Pot, 230C (450F) Temper, Carburized",1250.0,926.0,12.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Direct Quenched From Pot, 230C (450F) Temper, Carburized",5
697,2407,AISI 8620 Steel,"Direct Quenched From Pot, 230C (450F) Temper, Carburized",1250.0,926.0,12.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Direct Quenched From Pot, 230C (450F) Temper, Carburized",5
698,699,AISI 8620 Steel,"Quenched From Carburizing Box, 50 mm (2 In.) Round",745.0,560.0,25.0,2,Quenched (oil) – general-purpose steel (tested),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Quenched From Carburizing Box, 50 mm (2 In.) Round",2
698,2481,AISI 8620 Steel,"Quenched From Carburizing Box, 50 mm (2 In.) Round",745.0,560.0,25.0,2,Quenched (oil) – general-purpose steel (tested),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Quenched From Carburizing Box, 50 mm (2 In.) Round",2
699,700,AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 25 mm (1 In.) Round",855.0,560.0,19.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 25 mm (1 In.) Round",8
699,2451,AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 25 mm (1 In.) Round",855.0,560.0,19.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 25 mm (1 In.) Round",8
700,701,AISI 8620H Steel,Annealed 13 mm (0.5 In.) Round,530.0,385.0,31.0,3,Normalized – easy-to-machine stock (cold drawn),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Annealed 13 mm (0.5 In.) Round,3
700,2438,AISI 8620H Steel,Annealed 13 mm (0.5 In.) Round,530.0,385.0,31.0,3,Normalized – easy-to-machine stock (cold drawn),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Annealed 13 mm (0.5 In.) Round,3
701,702,AISI 6150H Steel,"Oil Quenched 845C (1550F), 650C (1200F) Temper, 25 mm (1 In.) Round",972.0,896.0,18.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.15,0.975,0.8,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C (1550F), 650C (1200F) Temper, 25 mm (1 In.) Round",6
701,3103,AISI 6150H Steel,"Oil Quenched 845C (1550F), 650C (1200F) Temper, 25 mm (1 In.) Round",972.0,896.0,18.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.15,0.975,0.8,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C (1550F), 650C (1200F) Temper, 25 mm (1 In.) Round",6
702,703,AISI 8620 Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",903.0,710.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",0
702,2409,AISI 8620 Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",903.0,710.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",0
703,704,AISI 8620 Steel,"Normalized (Heated To 915C Air Cooled), 13 mm (0.5 In.) Round",660.0,370.0,26.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized (Heated To 915C Air Cooled), 13 mm (0.5 In.) Round",4
703,2410,AISI 8620 Steel,"Normalized (Heated To 915C Air Cooled), 13 mm (0.5 In.) Round",660.0,370.0,26.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized (Heated To 915C Air Cooled), 13 mm (0.5 In.) Round",4
704,705,AISI 8620H Steel,"Direct Quenched From Pot, 150C (300F) Temper, Carburized",1324.0,1036.0,12.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Direct Quenched From Pot, 150C (300F) Temper, Carburized",5
704,2452,AISI 8620H Steel,"Direct Quenched From Pot, 150C (300F) Temper, Carburized",1324.0,1036.0,12.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Direct Quenched From Pot, 150C (300F) Temper, Carburized",5
705,706,AISI 8620 Steel,"Mock Carburized, Reheated And Quenched, 150C (300F) Temper, 50 mm (2 In.) Round",807.0,505.0,23.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, Reheated And Quenched, 150C (300F) Temper, 50 mm (2 In.) Round",8
705,2446,AISI 8620 Steel,"Mock Carburized, Reheated And Quenched, 150C (300F) Temper, 50 mm (2 In.) Round",807.0,505.0,23.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, Reheated And Quenched, 150C (300F) Temper, 50 mm (2 In.) Round",8
706,707,AISI 6150H Steel,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",1240.0,1225.0,14.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.15,0.975,0.8,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",6
706,3081,AISI 6150H Steel,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",1240.0,1225.0,14.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.15,0.975,0.8,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",6
707,708,AISI 6150 Steel,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 50 mm (2 In.) Round",1020.0,910.0,17.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.15,0.95,0.8,97.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 50 mm (2 In.) Round",6
707,2974,AISI 6150 Steel,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 50 mm (2 In.) Round",1020.0,910.0,17.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.15,0.95,0.8,97.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C (1550F), 595C (1100F) Temper, 50 mm (2 In.) Round",6
708,709,AISI 51B60 Steel,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 100 mm (4 In.) Round",965.0,703.0,18.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.00175,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.8,0.875,97.42325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 100 mm (4 In.) Round",6
708,2068,AISI 51B60 Steel,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 100 mm (4 In.) Round",965.0,703.0,18.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.00175,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.8,0.875,97.42325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched From 830C (1525F), 540C (1000F) Temper, 100 mm (4 In.) Round",6
709,710,AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round",675.0,385.0,25.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round",8
709,2600,AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round",675.0,385.0,25.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round",8
710,711,AISI 4815H Steel,"Pseudocarburized, Reheated To 775C (1430F) And Oil Quenched, 150C (300F) Temper, 25 mm (1 In.) Round",1025.0,855.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.5,95.3,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Pseudocarburized, Reheated To 775C (1430F) And Oil Quenched, 150C (300F) Temper, 25 mm (1 In.) Round",0
710,2411,AISI 4815H Steel,"Pseudocarburized, Reheated To 775C (1430F) And Oil Quenched, 150C (300F) Temper, 25 mm (1 In.) Round",1025.0,855.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.5,95.3,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Pseudocarburized, Reheated To 775C (1430F) And Oil Quenched, 150C (300F) Temper, 25 mm (1 In.) Round",0
711,712,AISI 5150H Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 13 mm (0.5 In.) Round",938.0,834.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.8,0.8,97.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 13 mm (0.5 In.) Round",6
711,3049,AISI 5150H Steel,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 13 mm (0.5 In.) Round",938.0,834.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.8,0.8,97.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched From 830C (1525F), 650C (1200F) Temper, 13 mm (0.5 In.) Round",6
712,713,AISI 8620H Steel,"Normalized, Machined To 13.7 mm, Pseudocarburized, Reheated To 775C, 150C Temper",938.0,772.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, Machined To 13.7 mm, Pseudocarburized, Reheated To 775C, 150C Temper",0
712,2584,AISI 8620H Steel,"Normalized, Machined To 13.7 mm, Pseudocarburized, Reheated To 775C, 150C Temper",938.0,772.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, Machined To 13.7 mm, Pseudocarburized, Reheated To 775C, 150C Temper",0
713,714,AISI 8620H Steel,"Single Quenched And Tempered (150C (300F)), Carburized",1300.0,1033.0,11.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Single Quenched And Tempered (150C (300F)), Carburized",5
713,2480,AISI 8620H Steel,"Single Quenched And Tempered (150C (300F)), Carburized",1300.0,1033.0,11.0,5,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Single Quenched And Tempered (150C (300F)), Carburized",5
714,715,AISI 8620H Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",903.0,710.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",0
714,2483,AISI 8620H Steel,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",903.0,710.0,15.0,0,Carburized – quenched (oil) – wear-resistant surface steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, Machined To 25 mm, Pseudocarburized, Reheated To 775C, 150C Temper",0
715,716,AISI 8620H Steel,Annealed 25 mm (1 In.) Round,540.0,385.0,31.0,3,Normalized – easy-to-machine stock (cold drawn),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Annealed 25 mm (1 In.) Round,3
715,2619,AISI 8620H Steel,Annealed 25 mm (1 In.) Round,540.0,385.0,31.0,3,Normalized – easy-to-machine stock (cold drawn),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Annealed 25 mm (1 In.) Round,3
716,717,AISI 8620 Steel,"Carburized, Box Cooled, Reheated And Double Quenched, 150C (300F) Temper, 13 mm (0.5 In.) Round",917.0,570.0,20.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Carburized, Box Cooled, Reheated And Double Quenched, 150C (300F) Temper, 13 mm (0.5 In.) Round",8
716,2421,AISI 8620 Steel,"Carburized, Box Cooled, Reheated And Double Quenched, 150C (300F) Temper, 13 mm (0.5 In.) Round",917.0,570.0,20.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Carburized, Box Cooled, Reheated And Double Quenched, 150C (300F) Temper, 13 mm (0.5 In.) Round",8
717,718,AISI 8620 Steel,"Mock Carburized, Reheated And Oil Quenched, 150C (300F) Temper, 100 mm (4 In.) Round",675.0,400.0,24.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.42,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, Reheated And Oil Quenched, 150C (300F) Temper, 100 mm (4 In.) Round",8
